gene_id	gene_name	ensembl_gene_id	gene_biotype	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	contrast	source_accession	source_tissue	source_groups
BRD7	BRD7	ENSGALG00000003786	protein_coding	2916.92261445572	-0.0143209134196881	0.0451920871462137	-0.316889843422245	0.751327188951897	0.861600163140094	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
XPR1	XPR1	ENSGALG00000003893	protein_coding	2915.04324304184	-0.349715371613556	0.0590391066305226	-5.92345297164027	3.15250913790541e-09	4.01071771152616e-08	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RTF1	RTF1	ENSGALG00000008595	protein_coding	2914.83419015239	-0.143348467603233	0.0518298711565246	-2.76575002801619	0.00567920500052015	0.0209977808269602	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MDH2	MDH2	ENSGALG00000001949	protein_coding	2914.1391021078	-0.0911373058287929	0.065351666847284	-1.39456742613414	0.163146323606957	0.314603758756829	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
HEXIM1	HEXIM1	ENSGALG00000041926	protein_coding	2908.65861703444	-0.0942151812661102	0.048328417945306	-1.94947786978533	0.0512383831256256	0.130678839488281	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DEK	DEK	ENSGALG00000012684	protein_coding	2907.72342812327	0.341629009463644	0.0481102986547517	7.10095382935027	1.23898768268525e-12	2.22495164622129e-11	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ATP5G3	ATP5G3	ENSGALG00000009286	protein_coding	2903.73512551906	0.204818754867449	0.0849998385322582	2.40963698760108	0.0159684000867088	0.0504851337644453	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENAH	ENAH	ENSGALG00000009303	protein_coding	2902.53395205706	-0.152608709399584	0.0756018963508479	-2.01858308806657	0.0435305702574331	0.114690732655622	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RAB7A	RAB7A	ENSGALG00000005902	protein_coding	2900.71842597774	-0.198565466770269	0.04363574807349	-4.55052280611417	5.35127863372454e-06	4.05234570723045e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
STRAP	STRAP	ENSGALG00000013092	protein_coding	2900.41791149813	-0.0546826829092938	0.0493044497141581	-1.10908210569869	0.267394763634328	0.450222016237231	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MESDC2	MESDC2	ENSGALG00000006403	protein_coding	2899.64833848442	0.233177615203375	0.0461838568134478	5.04889871249295	4.44364243941703e-07	4.06518756708723e-06	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CYFIP1	CYFIP1	ENSGALG00000016736	protein_coding	2893.15191864789	0.240526120508638	0.042989647481496	5.59497773532959	2.20650083561847e-08	2.4578476123625e-07	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ACTR3	ACTR3	ENSGALG00000012159	protein_coding	2892.30190123533	0.039187641446212	0.0491405758992061	0.797459955019474	0.425183950976361	0.612493675356308	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PAX3	PAX3	ENSGALG00000030944	protein_coding	2890.18590889199	-0.713405030981609	0.0708146764238314	-10.0742539118844	7.1803665475636e-24	3.5009301141822e-22	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MN1	MN1	ENSGALG00000026119	protein_coding	2884.31490524564	0.0770177238731232	0.0675582930900029	1.14001879488752	0.254278470966514	0.433694617033467	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
GNG2	GNG2	ENSGALG00000027629	protein_coding	2880.28874885895	-0.648014518306211	0.068147398915117	-9.50901323634326	1.92479617219324e-21	7.83154246751353e-20	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TMEM184B	TMEM184B	ENSGALG00000012272	protein_coding	2880.06020107032	-0.0870430672078587	0.0552353604597969	-1.57585768397788	0.115058604995671	0.243372503086398	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PPP1R9B	PPP1R9B	ENSGALG00000042330	protein_coding	2878.20922175554	0.130468312424551	0.0608859456861963	2.14283133741537	0.0321266440138123	0.0895942756448463	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NUP98	NUP98	ENSGALG00000040018	protein_coding	2876.89996527191	0.199602445294192	0.039916244984195	5.00053162248165	5.71724495838232e-07	5.12818657495187e-06	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ANKRD13A	ANKRD13A	ENSGALG00000043357	protein_coding	2873.24186542529	0.0563904100409773	0.049255920364175	1.14484532263438	0.252273236980405	0.431399488997508	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NAV2	NAV2	ENSGALG00000003999	protein_coding	2871.66053637788	-0.61129312592134	0.0562120025575516	-10.8747793728836	1.52023130271829e-27	9.27819489124045e-26	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
METAP2	METAP2	ENSGALG00000011377	protein_coding	2870.00985339122	0.0426067121571855	0.0532884378321012	0.79954890573878	0.423972200716098	0.611404061756401	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NDUFV1	NDUFV1	ENSGALG00000042809	pseudogene	2869.56210540747	-0.224360897893135	0.0624434217662633	-3.59302696019697	0.000326858754435196	0.00171279482397669	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RAD54L2	RAD54L2	ENSGALG00000003243	protein_coding	2868.07803040874	-0.244176388950004	0.0575984457727253	-4.23928780845036	2.24230028862119e-05	0.000150148680837343	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ARID1B	ARID1B	ENSGALG00000013683	protein_coding	2863.92306421388	-0.257489564711013	0.0603447441011909	-4.26697583271269	1.98140614462208e-05	0.000134104087841715	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PLCG1	PLCG1	ENSGALG00000003750	protein_coding	2859.65394074365	-0.234109545681886	0.052819558981816	-4.43225104856484	9.32543466395342e-06	6.71239018801266e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ZIC2	ZIC2	ENSGALG00000041083	protein_coding	2859.20965971181	-0.730834831234052	0.0850756086626078	-8.59041554592211	8.6655345454613e-18	2.57239635188821e-16	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ARL4C	ARL4C	ENSGALG00000052743	protein_coding	2856.34282313186	0.173900592827631	0.0578179310672316	3.00772770000047	0.00263208861778338	0.0107847668599552	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
UBE2Q1	UBE2Q1	ENSGALG00000029450	protein_coding	2849.88411032307	-0.284745561320018	0.0402506785725994	-7.07430461840359	1.50200022273326e-12	2.66979774824939e-11	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NUP85	NUP85	ENSGALG00000007974	protein_coding	2849.81348173607	0.171450424667731	0.0589609257183765	2.90786521037092	0.00363905151243881	0.014325585058552	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CDCA3	CDCA3	ENSGALG00000014513	protein_coding	2846.11015443446	0.470203054920515	0.0473600248400283	9.92826875637749	3.13653811189637e-23	1.44836700378707e-21	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CASC4	CASC4	ENSGALG00000008208	protein_coding	2844.65966099513	0.0582846444867902	0.0495742373488277	1.1757043094112	0.239713055965379	0.416586160083203	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TAX1BP3	TAX1BP3	ENSGALG00000004618	protein_coding	2843.21736262634	-0.131869913256921	0.048247744813132	-2.73318294497838	0.00627254812150451	0.0228814056756661	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ACACA	ACACA	ENSGALG00000005439	protein_coding	2838.68933545563	0.0539259707698219	0.0613697184512384	0.878706504294444	0.379560431085873	0.570255407523146	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SUPT6H	SUPT6H	ENSGALG00000000146	protein_coding	2837.53957857254	0.0454941622271777	0.0481488620259166	0.944864744730417	0.344727932451284	0.534579429720786	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
DYL1	DYL1	ENSGALG00000007153	protein_coding	2837.45813285978	0.0603804652673789	0.0573503680680379	1.05283483439454	0.29241669674076	0.478946555466826	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
WSB1	WSB1	ENSGALG00000005668	protein_coding	2836.21796834165	-0.202150210240523	0.0580148648781181	-3.48445541785222	0.000493139608782249	0.00246923461597652	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ZYX	ZYX	ENSGALG00000014688	protein_coding	2828.32782906057	0.150763470653317	0.0771867615235009	1.95322964297984	0.0507923900564684	0.129765140757008	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
MSH2	MSH2	ENSGALG00000008962	protein_coding	2825.73207564563	0.382244311586639	0.0500043340291805	7.64422362596762	2.10209796171481e-14	4.5865149902165e-13	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
SLC38A2	SLC38A2	ENSGALG00000008497	protein_coding	2825.48148627734	0.0605111451423479	0.0991793918814838	0.610118130333535	0.541783557384276	0.711976848312229	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000051049	ENSGALG00000051049	ENSGALG00000051049	protein_coding	2824.44993568926	-0.103307086389939	0.0620070657043182	-1.66605346046466	0.0957027668987816	0.212260711082368	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PSMC5	PSMC5	ENSGALG00000000349	protein_coding	2824.1728978153	-0.0717033654412216	0.0584493692054103	-1.22676029555139	0.219912697922736	0.391013154959902	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NOLC1	NOLC1	ENSGALG00000041124	protein_coding	2822.09728737576	0.200076441905828	0.0567082811921596	3.5281697434605	0.00041844373454077	0.00213627826452446	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
RPL29	RPL29	ENSGALG00000026978	protein_coding	2820.81882019979	-0.118805067297239	0.0706439536839911	-1.6817443121698	0.0926184313901906	0.20686560715493	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
HNRNPLL	HNRNPLL	ENSGALG00000008504	protein_coding	2820.78691630312	0.043490100286564	0.047087975590031	0.923592482828488	0.355698529112688	0.545725395593035	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
USP34	USP34	ENSGALG00000004455	protein_coding	2819.56438695197	-0.103080459721263	0.0571187973800925	-1.80466789304617	0.0711266669146726	0.169467099508	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
LENG8	LENG8	ENSGALG00000035760	protein_coding	2818.66115598862	-0.502677665845113	0.0816702440993191	-6.15496710446717	7.50930806549056e-10	1.00982259077918e-08	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PSMC2	PSMC2	ENSGALG00000008236	protein_coding	2815.70482719449	-0.0316526080270656	0.0562278543451209	-0.562934659266652	0.573479378110446	0.737093427284886	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
R3HDM1	R3HDM1	ENSGALG00000012246	protein_coding	2813.30862854826	-0.0523098601619437	0.0659352813126868	-0.793351588413995	0.427573008025791	0.614236046851876	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
NAA50	NAA50	ENSGALG00000033889	protein_coding	2812.39423345404	0.280558610624394	0.0631790262825636	4.44069222228301	8.96699664709751e-06	6.47307388234438e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TNRC6A	TNRC6A	ENSGALG00000006068	protein_coding	2811.11904134573	0.0655223568839231	0.0621112352096979	1.05491955944377	0.29146211588565	0.478011015013063	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
CAPZA1	CAPZA1	ENSGALG00000001547	protein_coding	2808.77716238572	0.165212781736826	0.052788806108706	3.12969346941868	0.00174988798733535	0.00756421367482383	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
PTPRA	PTPRA	ENSGALG00000015995	protein_coding	2805.50759947845	0.113833888283398	0.0497526412263534	2.2879968877532	0.0221377023623266	0.065940886473449	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
TRIO	TRIO	ENSGALG00000031495	protein_coding	2798.96282637608	-0.166272838081046	0.0599930145659915	-2.77153664112258	0.00557923926988972	0.0206884492270202	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
UBA2	UBA2	ENSGALG00000005006	protein_coding	2797.25852853353	0.228507292887449	0.0515916086555549	4.42915619113664	9.46024935777992e-06	6.7982154195162e-05	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
ENSGALG00000012177	ENSGALG00000012177	ENSGALG00000012177	protein_coding	2795.79720939822	-0.26678606930107	0.0749567533354308	-3.55919990433957	0.000371986316676553	0.00192728440415234	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
HELLS	HELLS	ENSGALG00000005451	protein_coding	2793.97752432243	0.332192508028784	0.0572447233545677	5.80302407911413	6.51294340731542e-09	7.88920382891676e-08	GSE230804_CSPG_positive_vs_negative	GSE230804	HH stage 18 chick embryo hindbrain boundary cells	CSPG-positive cells (n=4) vs CSPG-negative cells (n=6); GEO DESeq2 workbook
